userid,movieid,rating,timestamp
1318,3513,4,974779424
5470,2076,2,959896100
4509,1220,3,965431591
1984,1801,3,974770325
5367,2066,4,984468406
5029,3261,4,962567000
536,1240,5,976137861
3121,377,4,969334029
146,2664,5,977435243
327,2028,4,976398436
1422,3483,2,985625157
3643,2395,3,966475478
4579,457,5,969750696
3526,44,3,966907715
2544,3386,4,978822792
5054,85,3,1035918347
3618,318,4,967115123
4085,1242,3,965501156
1230,3770,4,974842005
1150,3213,1,975196409
1624,466,4,974853134
2685,1307,3,973375859
6037,2919,3,956709629
2840,1687,2,972573023
3805,6,4,965966888
2899,2706,5,971919577
3815,1569,3,965955049
401,216,4,976294584
3158,166,3,993074772
4305,920,5,1041430700
1679,2710,4,974708799
5759,1059,4,958256175
71,1198,5,977875227
2989,3418,5,970764615
3887,1282,4,965806436
3474,2010,5,967133157
3272,442,3,971256149
5794,1623,3,958069196
214,3159,4,976899947
264,920,4,976711443
2271,1008,4,1007677684
1285,36,5,974874902
752,85,4,975460146
4889,1200,4,962736778
5173,3793,3,964214001
765,3421,3,975612402
5222,1374,4,961530008
5858,3198,3,957714919
4193,1892,4,965328326
5130,1193,5,962132147
1658,2020,4,974716561
1391,788,3,974774047
2900,1221,5,971902744
4655,2385,3,963903175
2109,1927,5,974651709
647,3578,3,975713245
4697,1270,4,963597959
429,2336,5,976255628
578,3608,4,975978570
2187,2617,4,974609348
1181,1587,3,974857383
5880,2108,4,957546283
3934,258,3,965704033
1947,2804,4,974689948
1272,223,3,974815692
3997,2167,4,965579315
5074,3499,5,962432634
2665,2648,3,974822221
1387,2940,4,974767155
1968,562,1,974687667
5385,858,4,960398697
3128,1885,4,983987305
148,780,5,977333694
4489,924,3,965010412
1889,2959,3,976400145
2376,1909,3,974337954
2669,1234,5,978217779
2203,527,5,974607514
3167,3354,1,968815866
3182,1753,4,968772870
1837,1589,5,974838512
5787,1270,4,958109524
777,2683,2,975438573
1722,2651,4,974704415
331,2599,4,976386123
4344,3741,5,965232738
4148,3527,3,965343294
3414,3664,1,967486740
133,2391,4,977424339
4889,3360,5,962736533
4512,1385,3,964979170
4808,2535,4,962947450
1884,1201,4,974762652
602,2105,1,975878195
1019,2597,1,975424583
3591,440,3,966645274
3705,2474,4,966282194
4363,3363,5,965184423
1701,2985,3,1009695517
893,2231,2,975228469
3948,1394,4,965682336
1729,3914,4,974704459
3778,424,3,966048381
5359,62,4,960556117
2804,1608,3,972792249
1333,1920,1,974851359
1147,1208,3,974873637
5359,48,3,971640037
4889,2409,4,962910477
2235,585,3,974614183
4648,2770,3,963958718
294,1,3,976542545
337,2793,2,976350261
3507,1259,5,966997041
5490,1961,4,959815412
3934,1307,3,965705962
4408,2870,5,965161226
3837,3362,5,965921041
5256,1721,5,961300604
2279,3194,4,974560312
5524,3388,3,959640857
2390,2690,3,974297795
4505,1556,4,964984931
2972,1641,3,971064010
1643,1459,4,1011842063
846,1389,2,984455357
1494,908,5,974749234
4165,574,4,965334811
1937,1958,3,974759461
1117,2072,4,976592092
3711,1037,5,966271380
2866,2115,4,972647109
3771,3082,2,966182359
839,2366,5,975358888
1374,1103,4,974877350
4952,1407,3,962639720
4089,3699,4,965536671
774,2916,4,975438648
647,743,1,975714999
5754,2858,5,958271361
2081,3328,1,974655481
4976,2959,5,962603389
4384,784,4,965364022
3954,1372,3,965675272
4009,2908,5,965545546
5824,661,4,957967763
1556,3753,4,994557134
2746,11,5,973214500
4134,3469,4,965350525
5627,3700,3,959045638
5185,2174,2,963069320
2177,150,5,974613312
166,1193,5,977299851
2583,762,4,975119557
48,344,3,978013974
3314,2262,4,967947974
4286,2366,5,965277395
1452,748,4,974756343
4675,3468,3,963733864
4448,1962,4,965134034
2928,235,5,971557166
3474,2966,5,967134682
3689,428,5,966310534
4417,1377,3,965136783
3507,2146,3,967333833
3970,1,4,1019228142
5201,2018,2,961647231
2063,3398,3,1034479523
1861,898,4,992231116
4086,2568,2,965502321
3808,3018,5,965973967
4543,2700,5,965107192
2807,1960,4,972793858
4356,1090,3,965348439
3859,653,3,966019941
5966,590,2,964320666
412,1695,4,976552744
5605,2137,2,959195335
550,2300,3,976066552
905,1594,4,975211132
1418,1562,1,974760224
881,1654,1,975266189
4278,1408,3,965289752
974,1250,4,975107246
4022,1215,3,965520700
2073,1957,4,974664088
2436,2082,4,976154972
5108,608,4,962333595
148,2431,4,977353328
5676,2858,5,958676060
2043,2997,3,974666085
4870,3788,4,962817103
3012,1722,1,1044067491
5333,1021,3,989021568
5954,1620,3,957652706
1499,1210,4,974748676
5517,1248,5,959701600
19,648,3,978147357
5458,2357,4,966823582
3254,3396,4,968281523
5653,2352,5,958860614
1156,1453,2,974865263
5553,3471,3,959457170
4725,3770,5,963364721
1317,39,4,974782824
2041,6,4,1002928109
5645,541,4,958875551
4682,2029,4,964567258
678,1453,3,989243199
890,1777,4,997762094
2197,2997,5,974606050
2465,1084,4,974326326
2012,2193,4,974676248
4706,590,4,963527503
5222,471,4,961531286
161,1136,5,977220373
5811,2166,4,957944868
3705,1172,5,966282113
1996,1240,5,974742954
660,1835,3,975696463
5783,252,5,958152017
4024,2114,3,965517412
111,367,4,977513112
3371,3176,5,1016815985
4484,1009,5,965016941
4611,3176,5,964151697
3032,1347,5,970357780
222,1100,4,976833993
4161,2927,3,965337174
1264,3359,4,974823669
2438,1036,5,974227953
4725,2014,3,963375866
5486,50,5,959826374
5795,435,1,958148797
3031,2622,3,970429863
4060,3753,5,965488412
4831,2996,3,974400148
5961,3528,1,957025193
634,1021,4,975774486
411,28,4,1010352731
2571,2102,4,973911161
531,2291,3,978970346
2241,932,5,974596523
2018,1954,4,974674584
2764,2176,4,973138732
3411,1127,4,967415413
3719,2694,3,966261078
5026,2424,4,962580198
4593,1401,3,964238129
6036,1093,4,956709631
3754,2956,4,966120041
1340,433,1,975131803
4312,511,3,965506881
3169,196,4,968810051
4048,1918,4,965498610
563,1215,3,976045739
4040,2119,2,965505385
4654,2858,5,963934552
2203,3029,5,974604485
3333,126,1,967855035
22,818,4,978154486
4405,858,5,965156029
765,2720,3,975612231
1448,78,4,976550775
6025,1320,2,956730799
6036,535,4,956752131
284,442,2,976574589
16,1911,3,978174535
5922,2804,5,957471783
5406,1234,4,960304896
1606,165,5,974741938
3521,3578,4,966925900
3753,3552,5,966119535
2665,3153,3,975254125
3489,1221,2,967052000
3654,1639,4,966459034
1616,588,4,974732928
403,1597,4,976302738
5567,3682,3,959346560
770,1495,1,975492264
1383,1136,4,974767207
4258,2990,2,965305365
937,1196,5,991772985
4053,353,3,965493393
928,919,4,975193048
5074,342,5,962438673
3931,2174,3,966302981
5249,236,3,961603044
2304,2147,3,974493894
5015,1077,5,962587680
5406,3448,4,960305431
367,2130,4,976309656
1635,1387,5,974791931
3260,3366,4,1019506585
5550,2949,4,959469722
2072,2013,4,974658202
3125,1682,5,993074024
5376,2797,2,966308158
712,3175,4,975537547
2295,2983,4,974505328
1701,337,4,1009695473
5287,2474,4,961086720
1733,3863,3,977195109
5724,1580,4,958498884
5325,1955,5,960847356
587,69,3,975946498
4155,1562,4,965945523
372,3555,4,976545887
192,2959,5,977027455
2436,2064,3,976302883
1470,2722,4,974838954
1019,1120,3,991416806
1735,11,3,974705050
4509,1193,5,965018485
4134,3504,3,965350397
2572,2532,1,973907570
1980,1485,2,974773434
82,788,4,977774251
5713,3157,3,958512227
2783,1214,4,973017779
4422,3705,3,965119113
747,2571,5,975465470
3363,1408,4,1025050832
5142,1750,4,962147661
273,3668,2,976775928
2892,2396,4,972006497
5163,1054,5,961952531
4826,260,5,962918707
475,590,5,976219730
4119,3771,3,965359134
5470,296,1,959895790
3031,543,4,970355965
1635,1466,3,974776065
5906,908,5,957374485
524,1644,1,976166907
4485,3052,3,965013541
4476,1572,5,965058739
2054,2880,4,975734399
881,333,4,975263379
4650,1302,4,963963211
4005,3176,4,965559214
4680,788,4,963683777
2119,3039,4,974998208
3425,3044,3,967364010
5636,3527,3,959053754
3033,1196,5,970290992
1301,904,4,974790629
1447,3635,5,981025407
2192,2043,3,974607073
800,3450,5,975401885
1141,784,1,974876352
415,509,3,976288611
3125,1387,3,969305463
4001,2124,4,965572255
5444,2763,3,959973436
2062,3617,5,974658754
3691,2712,4,968902586
4732,1270,4,963332114
329,3683,5,979320280
3546,367,2,968005105
770,1246,3,980589890
5463,334,3,959900350
3279,1372,2,968793710
1214,964,3,974843210
7,2028,5,978234786
1983,485,3,974687396
921,480,4,975201641
1169,3869,4,974861223
3975,2866,3,965668370
1459,2997,4,974842169
4517,2581,5,996736694
5831,748,3,957894131
4879,2947,3,962764333
582,2581,3,981996083
1121,163,3,1034709427
2796,2115,2,997323996
3108,2739,4,969495020
1778,1918,5,974699990
4673,2393,3,963772094
4458,2289,4,965075926
3093,3238,3,969891553
4921,1711,4,962781348
3339,593,5,967823178
4937,2282,4,962648347
5393,3504,4,960320744
1643,2648,5,1011843256
4122,2058,4,965356997
1733,2660,4,996030890
2407,1282,4,974512687
1068,1268,3,974945415
1181,2735,3,974857691
2624,852,3,973651221
4683,1372,1,963676614
1648,3361,3,974714438
2382,3798,3,974324872
2849,2492,3,1002669176
3724,3196,4,966224360
1059,1091,1,974966402
3082,1518,2,969778010
2350,356,4,974406878
1781,2793,3,974700847
2777,1453,3,973124177
4277,1948,3,970050115
22,2161,4,981605251
1607,348,2,974733909
4093,913,5,965420278
5769,899,5,958254585
1744,1721,5,974704601
4077,2506,3,965445096
5738,1927,5,958415091
1389,2989,5,974781586
3600,608,3,966621727
2889,1066,4,972058160
934,3259,3,992025232
5754,11,4,958272245
1943,2890,3,974865856
2499,1270,3,974087099
4810,1687,3,962935588
5015,1641,4,962594643
5850,1287,2,957764707
24,1288,5,978131980
696,1094,5,975560515
1941,2329,5,974954513
722,1639,3,975523853
5113,377,1,971968698
4990,1259,4,962592794
4541,1707,2,964675418
4901,2944,4,962687104
749,3263,4,975477847
4084,3298,4,970409485
2162,1971,1,974616142
4079,1955,3,991756606
2873,2502,4,972415195
2868,2985,5,972440002
4181,587,3,965330916
1515,589,4,974866177
1377,3715,2,974769109
3512,1210,4,966974542
2688,2195,2,978833128
5201,1258,3,961647277
4552,2058,4,964560204
5504,2817,2,959735128
1780,1096,2,994173925
53,1921,5,977973989
5575,2141,3,959292648
716,89,4,982880984
1125,647,5,1032763116
6036,3089,4,956711157
4156,2571,5,965690833
1303,1616,2,974836566
238,1295,3,976766472
2786,3505,5,973564458
2866,2468,1,972479172
3087,3826,3,969681666
1685,592,2,974711832
1752,190,4,975729886
5634,2770,3,959009796
678,653,3,989241476
1331,2324,5,974950490
5112,541,4,962327010
2526,2096,2,974066447
4390,1391,1,965163886
3428,47,2,977681984
4084,121,4,965485415
5420,1688,4,960157351
899,1947,4,975217680
1889,1472,3,989090114
264,2915,3,976712643
4732,2692,4,963333385
157,2028,5,977247517
1824,3317,5,997128626
5886,258,1,957489367
581,1454,3,975966537
193,899,5,977019641
4054,2194,4,965504111
4508,2109,4,964987343
817,2141,5,975387684
2098,316,3,974654874
5791,2599,4,958089950
2866,1257,4,972647666
5584,2654,5,959278044
2085,3052,5,974656532
4611,1183,3,964155417
2640,2456,1,973570042
4114,3499,4,965363608
4122,1222,5,965356628
3520,1288,5,966947995
3280,1777,4,968345880
3142,2324,5,968988605
546,235,3,976068943
3638,3219,3,966579587
4786,316,3,963010672
4865,3708,3,962818052
1170,2858,5,974862460
2109,546,1,974666920
4490,906,4,965010063
308,3095,4,976486567
3589,3255,3,966658161
1800,2367,4,974741005
4381,253,4,965263222
5982,2028,4,956930150
3347,3408,4,967756917
5969,3070,3,957795152
3651,2009,4,966463663
1263,3298,4,974921002
1698,3483,4,974771358
2847,2700,4,972516501
4480,585,3,965026545
926,2581,3,1006643824
2148,1610,4,974621717
146,1078,4,979941059
4477,2683,2,971022115
4355,2021,5,965191496
1473,968,4,974758272
6036,3105,3,956714355
3878,3100,4,965837869
4428,1258,4,965103535
3193,762,1,968645701
4682,1396,4,963681180
5643,1831,2,959650524
3471,2568,1,968032464
2866,1049,2,972647122
5493,370,4,959813977
3080,1260,5,976302319
1322,1391,3,974779231
1602,2248,4,974733350
1311,1031,3,974782636
2031,2428,2,974672179
1912,3201,3,1008373530
1915,2291,4,974691862
8,1411,5,978230391
3582,329,4,966698508
3253,3361,4,968623314
3602,1292,3,967006121
48,798,2,978066599
3172,1391,3,968793193
2909,2080,4,971978464
2387,608,4,974307594
1685,899,3,974709599
3292,2730,3,968124927
3576,1370,4,966722113
3823,2076,4,965944426
5355,3735,3,960693709
3778,2778,2,966050981
4651,2725,3,963952821
3299,3254,4,968265098
1804,1210,5,976163867
1173,2396,3,974860629
352,1544,3,976325489
4227,2000,5,965319140
1445,1676,5,974757658
4375,3176,3,965176920
1203,3107,4,998230982
409,2804,4,976289044
5699,2640,3,958588336
700,1284,5,975555519
3673,3342,4,966454135
2106,1550,1,975436786
687,1396,3,975691618
1836,34,4,974824733
3136,32,5,969055568
5458,2620,4,970460038
1356,2643,3,974785794
5106,1459,4,962335635
2599,480,4,973793687
610,750,5,975862248
1575,2948,3,974737914
855,492,4,976408734
4096,3070,1,965419800
4655,1653,3,963901482
637,2522,2,975733844
232,2791,4,976812393
3029,799,3,970363937
4715,3394,3,963528179
4835,903,5,962896213
5961,21,4,957023423
5205,1784,4,961640420
614,783,2,975807796
2507,40,5,974082443
2237,1721,4,974598169
1713,1534,2,974705435
3299,1200,5,968036653
2576,3489,2,973897628
5536,2702,3,959816199
2110,356,4,974652176
3012,2424,1,1044067578
5256,2422,2,961296419
4666,2729,5,964810020
3618,3713,3,967115548
3621,1231,3,966576577
5249,748,3,961600523
4181,2805,2,965331444
4429,2351,5,965103349
1750,3535,2,974702975
2041,3451,5,983032636
2820,490,3,972669782
919,750,5,975202729
5046,858,4,962504941
4430,1620,1,965103400
4497,2336,5,972444499
3246,1792,4,968310451
2894,1036,5,971987146
1284,3260,5,974840637
5530,1401,2,959996503
5003,1721,5,962587884
1451,1275,4,974767324
6021,1923,4,956757370
802,2243,4,975401312
4379,1617,4,965179866
1293,3301,2,974789537
5142,1198,5,962043181
1391,2405,4,974861962
2990,3011,3,970954073
3002,2944,4,1034188624
3726,235,3,966230294
216,1374,3,976869286
3511,2009,4,966974474
4659,3147,4,963875845
5367,911,5,978755107
4979,2338,1,962601517
5433,1552,4,960051398
4732,2078,5,963407196
4965,849,3,962612724
5487,2959,3,959821780
3099,316,4,969595052
1447,377,3,981023808
4064,2866,3,965477268
712,330,2,976140627
310,3826,1,1012082487
2098,1196,5,974652997
5826,1247,2,957914132
2810,2470,3,973458482
4472,2470,4,965065375
3683,193,1,966524881
3216,1960,4,968462616
4458,1589,3,965075994
1812,1580,4,974705501
2166,2694,4,974613403
2683,3751,3,980028834
415,1231,4,977501610
3014,1266,2,1013918247
3539,1529,3,966932967
5716,594,3,958511323
1323,902,4,974777222
3526,3397,3,966906114
1069,1406,4,974942543
3523,2804,4,966911370
3610,2797,3,977631459
5459,1569,5,959911343
1779,1391,4,977034484
5950,2000,2,957181351
2088,3699,3,974655358
549,553,4,976119772
5930,910,5,957232483
1341,2982,1,974774527
1591,2352,5,974739708
1134,3793,4,974882569
1138,126,2,974879856
1057,2080,4,974952932
2761,1222,4,973147501
4725,3147,3,963454060
293,805,3,990466141
4557,2859,4,964540881
4965,153,3,962612700
1647,1350,3,974803772
2071,1610,5,977587876
4961,1201,4,962632971
4663,2916,4,963862110
2302,2100,2,974497320
1001,2975,3,976297716
5972,2416,4,956952260
3442,2143,4,967306529
3178,653,1,968782097
2784,210,3,974752159
5738,2985,4,958416943
5627,2693,4,959040618
3209,2568,1,968548108
4520,3256,4,964837389
3840,1193,5,996724861
4277,3740,4,975497476
889,62,2,975261757
1812,2078,4,974699963
2109,3177,1,974668798
697,1148,5,975560590
5964,2857,5,956997089
4655,1094,3,963900993
2888,3082,4,972061450
4258,1476,4,972941038
5566,3408,4,959351847
4183,780,1,965329581
1626,3298,4,974722948
1496,587,3,974755104
4957,3480,3,962907857
473,943,4,976222592
5682,2628,4,958606199
2247,2721,1,1006642208
1325,1080,4,974778164
1586,2917,5,974737159
4892,3755,3,962733505
445,1193,5,976242111
900,211,3,975215341
5996,2710,4,956854687
3155,3686,4,968895229
460,235,4,976229038
2995,880,3,970684363
824,2616,3,975376677
905,2527,3,975210194
1586,1292,5,974735719
4605,302,3,964204573
970,540,3,980625398
2029,471,5,974672513
853,3639,4,975347805
125,1036,4,977445597
5458,3755,3,979766472
1896,3742,3,974692050
5367,1344,4,960510068
5779,1639,2,958165209
264,1235,2,976711310
5256,504,2,961297561
4117,2699,5,1025278738
4592,2718,4,964303181
1855,1876,2,974785686
4160,1253,4,965335919
5511,2642,4,959716387
984,2160,4,975118347
1585,3412,3,974828421
4463,3167,4,1031334283
2700,1414,4,973305699
4245,1909,3,965309394
4561,2297,3,970177693
1484,3683,4,976833724
4467,2436,3,1032406547
1778,208,3,974781082
3751,920,5,966126845
651,2121,2,975705328
4780,1214,4,963017096
2079,2468,3,974656502
1228,1111,4,975353839
4552,172,2,964559875
3308,150,2,967997055
2484,2883,4,974146849
281,3181,3,976571619
5142,2150,3,962042299
1421,912,4,1024156026
2364,3301,5,974343143
3792,112,5,976802614
4307,410,2,965261149
1443,2863,4,974757636
291,2942,4,976564946
3773,2717,3,966047091
4982,3527,5,962595749
3829,1635,4,965937476
2692,2490,4,973317736
4645,3244,5,963977365
638,2005,4,975732119
4725,1188,3,963376295
1628,1394,5,978780840
1605,1674,4,975600616
1613,3505,3,974738987
999,3165,2,975046589
2903,2355,4,971854304
5738,748,1,958417330
370,2723,5,976650908
457,1097,5,976231923
5837,1912,5,957844266
3716,1101,4,966264844
1224,377,3,974840248
5675,3543,4,958677159
4279,2393,4,965283229
5111,306,1,962332192
271,2617,4,976678109
4889,832,4,963010040
889,943,4,975254064
2680,2605,4,973400574
4086,1566,5,965433343
4867,1682,4,962893661
4354,750,5,966753558
4819,1526,3,962926695
271,2772,3,999137907
1119,1680,4,974915887
549,2628,5,976071572
3490,3000,4,967048405
5767,2985,3,959056745
5326,1625,3,960845267
5812,805,4,957944632
5823,1965,4,957901678
3425,2111,4,967438932
817,454,4,975389974
4798,3699,2,962970393
881,2023,4,975264443
3271,1346,3,968199165
4679,2734,2,963705001
